#adm1+code,#adm2+code,#adm3+code,#geo+lat,#geo+lon,#loc+name
GIN003,GIN003002,GIN00300204,11.25106,10.60653,POSTE DE SANTE TINKISSO
GIN003,GIN003002,GIN00300204,11.47167,10.73771,POSTE DE SANTE DE HAFIA MADINA
GIN003,GIN003002,GIN00300203,11.7971,10.6684,Poste de santé Dhaibatou
GIN003,GIN003002,GIN00300203,11.62036,10.63947,Poste de santé de Mamoudouya II
GIN003,GIN003002,GIN00300203,11.74719,10.51049,poste de santé de Ranhaya
GIN003,GIN003002,GIN00300202,11.05601,11.09033,Poste de Santé de Fello Lamou Centre
GIN003,GIN003002,GIN00300202,11.01528,10.98709,Poste de Santé de Fouako
GIN003,GIN003002,GIN00300202,11.00216,11.01781,Poste de Santé de Sandanfara Centre
GIN003,GIN003002,GIN00300201,11.60788,10.29588,poste de santé Banona centre
GIN003,GIN003002,GIN00300201,11.79962,10.29519,POSTE DE SANTE DE BOUBENE
GIN003,GIN003002,GIN00300201,12.11442,10.46136,POSTE DE SANTE DE BOUKARIA
GIN003,GIN003002,GIN00300201,11.62909,10.4458,POSTE DE SANTE DE GOMBO-DIGUETA
GIN003,GIN003002,GIN00300201,11.4956,10.25606,POSTE DE SANTE DE MATAGA-NIA CENTRE
GIN003,GIN003002,GIN00300208,11.26849,10.88637,POSTE DE SANTE DUY DISTRICT BOSSERE
GIN003,GIN003002,GIN00300208,11.21291,10.88061,POSTE DE SANTE KOBALA  CENTRE
GIN003,GIN003003,GIN00300311,9.94752,10.69366,POSTE DE SANTE DE TINDO LITE
GIN003,GIN003003,GIN00300310,9.60064,10.80362,POSTE DE SANTE DE MANGO CERDOU CENTRE
GIN003,GIN003003,GIN00300309,10.05719,10.99608,POSTE DE SANTE DE LAYA SOLIMA CENTRE
GIN003,GIN003003,GIN00300308,10.30803,10.81273,POSTE DE SANTE BELEYA
GIN003,GIN003003,GIN00300308,10.41243,10.78402,POSTE DE SANTE TOUMANIA
GIN003,GIN003003,GIN00300308,10.42058,11.05238,POSTE DE SANTE DE MORIGBEYA
GIN003,GIN003003,GIN00300308,10.33175,11.13873,POSTE DE SANTE DE NIENOUNYA
GIN003,GIN003003,GIN00300307,10.26749,11.22044,POSTE DE SANTE DE SABERE KOLIA
GIN003,GIN003003,GIN00300307,10.17595,11.23083,POSTE DE SANTE KALIA 2
GIN003,GIN003003,GIN00300307,10.17042,11.29101,POSTE DE SANTE DE SOLOYAH
GIN003,GIN003003,GIN00300306,9.12623,10.66424,POSTE DE SANTE DE FOROKONIA CENTRE
GIN003,GIN003003,GIN00300305,10.01723,10.96721,POSTE DE SANTE DE YATIA CENTRE
GIN003,GIN003003,GIN00300305,9.94075,10.94929,POSTE DE SANTE DE DANTILIA CENTRE
GIN003,GIN003003,GIN00300304,9.94724,10.45037,POSTE DE SANTE ARFELA
GIN003,GIN003003,GIN00300304,10.04234,10.53772,PS DE MARADOU CENTRE
GIN003,GIN003003,GIN00300304,9.88877,10.63603,PS DE KAMARA CENTRE
GIN003,GIN003003,GIN00300304,10.05895,10.58412,POSTE DE SANTE BANTOUN
GIN003,GIN003003,GIN00300303,10.01675,10.83122,POSTE DE SANTE SOULEYMANIA
GIN003,GIN003003,GIN00300302,10.23242,10.50102,POSTE DE NIAKO CENTRE
GIN003,GIN003003,GIN00300302,10.12684,10.42714,POSTE DE SEREKORO CENTR
GIN003,GIN003003,GIN00300302,10.16706,10.37314,POSTE DE SANTE KOUMANDI KOURA
GIN003,GIN003003,GIN00300301,9.52442,10.5129,Poste de santé Nianfourando
GIN003,GIN003003,GIN00300301,9.2933,10.45128,Poste de santé Bambaya
GIN003,GIN003003,GIN00300301,9.28869,10.41864,PS Ballaya centre
GIN003,GIN003003,GIN00300312,9.79819,10.62341,POSTE DE SANTE LAYAH SANDO
GIN003,GIN003004,GIN00300412,9.01484,10.19458,Poste de santé Faindou
GIN003,GIN003004,GIN00300412,8.99958,10.1482,Poste de santé
GIN003,GIN003004,GIN00300412,8.95215,10.10633,Poste de santé
GIN003,GIN003004,GIN00300412,8.94326,10.15727,Poste de santé
GIN003,GIN003004,GIN00300412,9.01334,10.0917,Poste de santé de Walto
GIN003,GIN003004,GIN00300412,8.9936,10.20168,Poste de santé de Ouendétho
GIN003,GIN003004,GIN00300411,9.37382,10.06505,PS Wossokoroms
GIN003,GIN003004,GIN00300411,9.51643,10.37626,poste de santé Borokoro
GIN003,GIN003004,GIN00300411,9.3094,10.32989,poste de santé DEYA
GIN003,GIN003004,GIN00300410,9.40878,9.76812,POSTE DE SANTE BAMBASSIRIAH
GIN003,GIN003004,GIN00300410,9.37086,9.89601,POSTE DE SANTE DIALAKORO
GIN003,GIN003004,GIN00300410,9.37148,9.85297,POSTE DE SANTE KONARDO
GIN003,GIN003004,GIN00300410,9.31677,9.73782,POSTE DE SANTE BAMNBADOU
GIN003,GIN003004,GIN00300409,8.89955,9.7497,POSTE DE SANTE BALLANSAMA
GIN003,GIN003004,GIN00300409,8.89027,9.93689,POSTE DE SANTE BONGORO
GIN003,GIN003004,GIN00300409,8.85393,9.87178,POSTE DE SANTE SOULAKOLO
GIN003,GIN003004,GIN00300407,9.21682,10.02177,POSTE DE SANTE GBAYAH
GIN003,GIN003004,GIN00300407,9.40696,9.9179,POSTE DE SANTE DAWA
GIN003,GIN003004,GIN00300407,9.44656,9.90758,POSTE DE SANTE YARDO
GIN003,GIN003004,GIN00300407,9.46314,9.86743,POSTE DE SANTE YALAKANLAN
GIN003,GIN003004,GIN00300407,9.2333,9.96241,POSTE DE SANTE
GIN003,GIN003004,GIN00300406,9.18464,9.84167,Poste de santé Fondambadou
GIN003,GIN003004,GIN00300406,9.21709,9.78568,Poste de santé Firawa
GIN003,GIN003004,GIN00300405,9.18007,10.18827,Poste de Santé Massa Koundou
GIN003,GIN003004,GIN00300405,9.06996,10.19669,Poste de santé Kongola
GIN003,GIN003004,GIN00300405,9.06029,10.12946,poste de santé Wondé Bendou
GIN003,GIN003004,GIN00300405,9.07489,10.16683,poste de santé Saldou
GIN003,GIN003004,GIN00300405,9.10765,10.19273,poste de santé Tangolto
GIN003,GIN003004,GIN00300405,9.10765,10.19273,poste de santé Mandou
GIN003,GIN003004,GIN00300405,9.121,10.0945,poste de santé Bouyé
GIN003,GIN003004,GIN00300404,8.07019,9.93581,Poste de santé Termassadou bah
GIN003,GIN003004,GIN00300404,9.02128,9.97857,Poste de santé
GIN003,GIN003004,GIN00300404,9.14655,10.01031,Poste de santé Komaro
GIN003,GIN003004,GIN00300404,9.01006,10.0489,Poste de santé Lela
GIN003,GIN003004,GIN00300403,9.13136,9.88291,Poste de santé de Foniadou
GIN003,GIN003004,GIN00300402,8.9251,9.76933,Poste de santé Mantrania
GIN003,GIN003004,GIN00300402,9.12134,9.83918,Poste de santé Ouendékere
GIN003,GIN003004,GIN00300402,9.1091,9.75177,Poste de santé Telebodou
GIN003,GIN003004,GIN00300401,9.44321,10.07824,poste de santé Yassardou
GIN003,GIN003004,GIN00300401,9.54482,9.97192,poste de santé Yomandou
GIN003,GIN003004,GIN00300401,9.62402,10.00074,poste de santé deb farawaye
GIN003,GIN003004,GIN00300401,9.58544,10.15027,poste de santé Mernah
GIN003,GIN003004,GIN00300401,9.55284,10.10176,poste de santé d'Albaniah
GIN003,GIN003004,GIN00300413,9.04773,10.34362,POSTE DE SANTE TRAKORE
GIN003,GIN003004,GIN00300413,9.08883,10.2397,POSTE DE SANTE BAGBE
GIN003,GIN003004,GIN00300413,9.08769,10.3067,CENTRE DE SANTE
GIN003,GIN003004,GIN00300413,9.18328,10.28055,POSTE DE SANTE BAMBAKORODOU
GIN003,GIN003004,GIN00300413,9.19201,10.37401,POSTE DE SANTE DE FORODOU
GIN003,GIN003004,GIN00300413,9.07919,10.41474,POSTE DE SANTE DANKALDOU
GIN002,GIN002001,GIN00200104,9.69638,13.27362,POSTE DE SANTE GBESIA PORT II
GIN002,GIN002001,GIN00200103,9.55864,13.64973,CENTRE ANII TUBERCULEUX
GIN002,GIN002001,GIN00200102,9.47161,13.83152,Poste de Sante Tamara
GIN002,GIN002001,GIN00200102,9.47161,13.83152,Poste de Sante Fotoba
GIN001,GIN001001,GIN00100108,10.46252,14.45598,Poste de Santé de Diogoya
GIN001,GIN001001,GIN00100108,10.30975,14.43458,Poste de santé de Mamiah
GIN001,GIN001001,GIN00100108,10.4242,14.48174,Poste de Santé de Monchon
GIN001,GIN001001,GIN00100107,10.20074,13.90081,Poste de Santé Gbassaya
GIN001,GIN001001,GIN00100107,10.14773,14.01288,Poste de Santé de Yenguissa
GIN001,GIN001001,GIN00100107,10.18263,13.98108,Poste de Santé de Soumbouadi
GIN001,GIN001001,GIN00100106,10.4873,14.41656,poste de sante de kakala
GIN001,GIN001001,GIN00100104,9.92797,13.73618,Poste de santé de M'Bendiya
GIN001,GIN001001,GIN00100104,9.92544,13.84329,Poste de santé Kbararé (Fodé Abou Soumah
GIN001,GIN001001,GIN00100104,9.9388,13.7983,Poste de santé Elhadj Faka (Dixinn)
GIN001,GIN001001,GIN00100103,10.26684,14.42552,POSTE DE SANTE DE KOUMBAYA
GIN001,GIN001001,GIN00100102,10.59647,14.0837,Poste de santé Kounfa
GIN001,GIN001001,GIN00100102,10.5365,14.03057,Poste de santé Melinkhoure centre
GIN001,GIN001001,GIN00100101,10.28412,13.96236,Poste de santé de Farinya
GIN001,GIN001001,GIN00100101,10.28412,13.96236,Poste de santé de Khatiya
GIN001,GIN001001,GIN00100101,10.30479,14.04854,Poste de santé de Sagnapoléya
GIN001,GIN001002,GIN00100210,10.99106,14.07287,Poste de Sante de Dambanchan
GIN001,GIN001002,GIN00100210,11.26695,14.20897,Poste de Sante de djiguity
GIN001,GIN001002,GIN00100210,10.88511,14.45462,Poste de sante de Katougouma
GIN001,GIN001002,GIN00100210,11.04298,14.42997,Poste de SAnte de Kimiya
GIN001,GIN001002,GIN00100210,11.01381,14.24013,Poste de Sante de Tinguilinta
GIN001,GIN001002,GIN00100209,10.9846,14.84259,POSTE DE SANTE DE FIFF
GIN001,GIN001002,GIN00100209,11.41302,14.69027,POSTE DE SANTE DE GALLE-TCHOLLA
GIN001,GIN001002,GIN00100208,10.99095,13.9248,Poste de Sante de Souka
GIN001,GIN001002,GIN00100208,11.20987,13.88504,Poste de Sante de Kourawel
GIN001,GIN001002,GIN00100208,11.10104,13.95107,Poste de Sante de Boullere
GIN001,GIN001002,GIN00100208,10.92403,13.88264,Poste de sante de Balandougou
GIN001,GIN001002,GIN00100207,10.69998,14.26622,Poste de Sante de Gbessekoure
GIN001,GIN001002,GIN00100206,10.8464,14.41623,Poste de sante de Dakonta
GIN001,GIN001002,GIN00100206,10.72558,14.48582,Poste de Sante de bokariya
GIN001,GIN001002,GIN00100205,10.9126,15.03217,POSTE DE SANTE DE KADIGNE
GIN001,GIN001002,GIN00100205,10.9126,15.03217,POSTE DE SANTE DE KATCHECK
GIN001,GIN001002,GIN00100205,10.84422,14.8823,POSTE DE SANTE DE KAPKIN CENTRE
GIN001,GIN001002,GIN00100205,10.80367,15.0231,POSTE DE SANTE KATFOURA
GIN001,GIN001002,GIN00100205,10.77041,14.73985,POSTE DE SANTE DE KOUKOUBA CENTRE
GIN001,GIN001002,GIN00100203,11.48043,14.22773,POSTE DE SANTE DE MISSIDE-BHOUNDOULENGUE
GIN001,GIN001002,GIN00100201,10.66652,14.36626,Poste de sante de Kolia Samato
GIN001,GIN001003,GIN00100304,10.42298,13.71121,POSTE DE SANTE DE BALANDOUGOU
GIN001,GIN001003,GIN00100304,10.42188,13.66254,POSTE DE SANT2 DE MANBORI KONKOBAYA
GIN001,GIN001003,GIN00100304,10.29489,13.71769,POSTE DE SANTE WANY
GIN001,GIN001003,GIN00100303,10.52403,13.69437,POSTE DE SANTE FATALA CENTRE
GIN001,GIN001003,GIN00100302,10.72724,13.51687,POSTE SANTE DE TOULEL
GIN001,GIN001003,GIN00100302,10.69093,13.4054,POSTE DE SANTE NORI
GIN001,GIN001003,GIN00100302,10.59899,13.60212,POSTE DE SANTE DE MADINADIAN
GIN001,GIN001003,GIN00100301,10.49924,13.52283,CENTRE DE SANTE DE BAGUINET
GIN001,GIN001003,GIN00100301,10.50008,13.45276,POSTE DE SANTE DE SIMBAKHOULOUN
GIN001,GIN001003,GIN00100301,10.57473,13.46407,POSTE DE SANTE DE NYANKAKHOURE
GIN001,GIN001003,GIN00100301,10.53698,13.58121,POSTE DE SANTE DE MADINA SINTHIOUROU
GIN001,GIN001003,GIN00100301,10.51423,13.40434,POSTE DE SANTE DE FAUDJETA
GIN001,GIN001003,GIN00100301,10.44349,13.53126,POSTE DE SANTE FRIA VILLAGE
GIN001,GIN001004,GIN00100408,11.44476,13.5924,POSTE DE SANTE BARKERE
GIN001,GIN001004,GIN00100407,11.64849,12.83036,¨PSTE DE SANTE MEGNENKOURE 2
GIN001,GIN001004,GIN00100406,11.63042,12.78011,POSTE DE SANTE DE BOUSSOURA-CENTRE
GIN001,GIN001004,GIN00100404,11.58685,13.41103,poste de sante de Kembera
GIN001,GIN001004,GIN00100404,12.00716,13.50059,POSTE DE SANTE DE DOMBIADJI
GIN001,GIN001004,GIN00100403,11.14933,13.19172,POSTE DE SANTE DE KARMAFASSA
GIN001,GIN001004,GIN00100403,11.44575,13.18112,POSTE DE SANTE DE HAMDALLAYE MÖTÖ
GIN001,GIN001004,GIN00100403,11.27385,13.02046,POSTE DE SANTE DE N'DANTARY
GIN001,GIN001004,GIN00100403,11.41863,13.09899,POSTE DE SANTE DE SINTHIOUN
GIN001,GIN001004,GIN00100401,12.17846,13.68716,poste de sante de kithiar
GIN001,GIN001005,GIN00100506,12.24019,12.81759,POSTE DE SANTE DE KOUBIA
GIN001,GIN001005,GIN00100505,12.36635,13.46097,POSTE DE SANTE ALTOU SARAN
GIN001,GIN001005,GIN00100505,12.43788,13.58336,POSTE DE SANTE DE KOUTTAN
GIN001,GIN001005,GIN00100505,12.45525,13.49911,POSTE DE SANTE MADINA BADIAR
GIN001,GIN001005,GIN00100505,12.47498,13.46415,POSTE DE POUNKA
GIN001,GIN001005,GIN00100504,12.62254,13.68798,Poste de santé Missirah
GIN001,GIN001005,GIN00100504,12.59124,13.4915,Poste de santé Salemata
GIN001,GIN001005,GIN00100504,12.50685,13.37016,Poste de santé Sambaldé
GIN001,GIN001005,GIN00100502,12.37545,13.33519,poste de sante de sinthian pathé
GIN001,GIN001005,GIN00100501,12.18012,13.06635,Poste de santé de Kifaya
GIN001,GIN001005,GIN00100501,12.46606,12.87402,Poste de santé de Koudian
GIN008,GIN008004,GIN00800402,8.71902,9.45741,Poste de sante de Diodou
GIN007,GIN007003,GIN00700307,11.18426,12.66121,CENTRE DE SANTE DE NINGUELANDE
GIN002,GIN002001,GIN00200105,9.59984,13.6162,CENTRE MEDICO SOCIAL NASSOUROULLAYE
GIN002,GIN002001,GIN00200104,9.61433,13.58499,DISPENSAIRE SAINT GABRIEL
GIN008,GIN008005,GIN00800506,7.75955,8.79474,CENTRE DE SANTE MISSION KALIMA
GIN008,GIN008006,GIN00800605,7.34957,8.94169,DISPENSAIRE DE LA SOGUIPAH
GIN007,GIN007001,GIN00700105,11.03872,11.94002,POSTE DE SANTE N'DANTABA
GIN006,GIN006002,GIN00600209,11.29454,12.32013,CSté Sanint Raphael
GIN005,GIN005001,GIN00500103,9.7275,13.42362,Centre de santé de Bonsamaritin
GIN005,GIN005001,GIN00500103,9.67921,13.51586,Nouvelle clinique médico-chirurgicale de
GIN005,GIN005001,GIN00500103,9.67145,13.52683,Centre médical kountia
GIN005,GIN005002,GIN00500202,9.6895,13.53937,CENTRE DE SANTE NECO
GIN005,GIN005002,GIN00500202,9.6895,13.53937,CS MISSIRA INTERFAITH
GIN005,GIN005002,GIN00500202,9.68452,13.53132,CENTRE DE SANTE SALAM
GIN005,GIN005002,GIN00500202,9.68452,13.53132,CENTRE DE SANTE ASSOCIATIF NABAYA
GIN005,GIN005004,GIN00500403,9.95386,12.9452,COMPLEXE THERAPEUTIQUE MORYADY
GIN002,GIN002001,GIN00200105,9.66876,13.58715,CENTRE DE SANTE ASSOCIATIF YATTAYA
GIN002,GIN002001,GIN00200105,9.66876,13.58715,CENTRE DE SANTE ASSOCIATIF YATTAYA
GIN002,GIN002001,GIN00200105,9.66314,13.59229,CABINET MEDICO CHIRIRGICALE
GIN002,GIN002001,GIN00200105,9.66225,13.59647,CENTRE DE SANTE
GIN002,GIN002001,GIN00200105,9.64115,13.58907,centre de santé Associatif
GIN002,GIN002001,GIN00200105,9.63169,13.59228,CENTRE DE SANTE ONG AMID
GIN002,GIN002001,GIN00200105,9.63169,13.59228,CENTRE DE SANTE ANASTASIS WANIDARA
GIN002,GIN002001,GIN00200104,9.58193,13.62306,MISSION ALPHA
GIN002,GIN002001,GIN00200104,9.59785,13.6062,CENTRE DE SANTE ASSOCIATIF BERNAY FOTOBA
GIN002,GIN002001,GIN00200103,9.53914,13.67012,CENTRE DE SANTE KALIMA
GIN002,GIN002001,GIN00200103,9.55864,13.64973,CENTRE DE SANTE DE FMG
GIN002,GIN002001,GIN00200103,9.55737,13.6373,CENTRE DE SANTE NBC BONFI
GIN002,GIN002001,GIN00200103,9.52872,13.68546,CENTRE MEDICO SOCIAL DE LA DOUANE
GIN002,GIN002001,GIN00200103,9.53358,13.67774,DISPENSAIRE SAINTE TRINITE COLEAH CENTRE
GIN002,GIN002001,GIN00200102,9.50719,13.71011,Dispansiare Toussaint
GIN002,GIN002001,GIN00200101,9.55846,13.65374,CS FRATERNITE MEDICALE GUINEE F M G
GIN001,GIN001001,GIN00100103,10.2381,14.39516,CENTRE DE SANTE DORPHELINA MAISON ENFANT
GIN001,GIN001003,GIN00100303,10.36813,13.58128,CENTRA DE SANTE ASSOCIATIF DIA DIA
GIN008,GIN008001,GIN00800114,9.21404,8.06291,C.S Sokourala
GIN008,GIN008001,GIN00800113,8.87326,8.27386,C S Sinko
GIN008,GIN008001,GIN00800112,9.11431,8.55669,C.S Samana
GIN008,GIN008001,GIN00800111,8.72162,8.83814,Centre de santé de Nionsomoridou
GIN008,GIN008001,GIN00800110,8.76929,8.60818,CENTRE DE SANTE
GIN008,GIN008001,GIN00800109,9.16499,7.99072,C.S Koumandou
GIN008,GIN008001,GIN00800108,9.38366,8.3758,CS Karala I
GIN008,GIN008001,GIN00800106,8.74282,8.41258,C.S de Gbackédou
GIN008,GIN008001,GIN00800105,8.97461,8.33113,CS FOUALA CENTRE
GIN008,GIN008001,GIN00800104,9.11011,8.33911,C.S Diassodou
GIN008,GIN008001,GIN00800101,8.68062,8.62883,CS
GIN008,GIN008001,GIN00800101,8.68976,8.64909,Centre de sante urbain
GIN008,GIN008002,GIN00800210,8.66864,10.26161,CENTRE DE SANTE TEMESSADOU DJI
GIN008,GIN008002,GIN00800209,8.5453,9.95293,CENTRE DE SANTE
GIN008,GIN008002,GIN00800208,8.45171,10.53473,Centre de Santé Ouendé-Kènèma
GIN008,GIN008002,GIN00800207,8.50525,10.33183,Centre de Santé de Nongoa
GIN008,GIN008002,GIN00800206,8.64409,10.41892,Centre de Santé Koundou 2
GIN008,GIN008002,GIN00800205,8.92146,10.33286,CENTRE DE SANTE
GIN008,GIN008002,GIN00800204,8.76546,9.99899,Centre de sante de Guendenbou
GIN008,GIN008002,GIN00800203,8.57294,10.13605,centre de santé AGBEF de Nyalenko
GIN008,GIN008002,GIN00800203,8.56884,10.15103,Centre de santé Gueckedou LELE
GIN008,GIN008002,GIN00800203,8.56889,10.12945,Centre de santé Madina
GIN008,GIN008002,GIN00800203,8.55789,10.12723,Centre de santé
GIN008,GIN008002,GIN00800203,8.55624,10.13727,centrre de santé Sökörö
GIN008,GIN008002,GIN00800202,8.49104,10.59173,CENTRE DE SANTE
GIN008,GIN008002,GIN00800201,8.84872,10.33334,CENTRE DE SANTE
GIN008,GIN008003,GIN00800309,7.77784,8.1989,Cs de Tounkarata
GIN008,GIN008003,GIN00800308,7.6786,8.31577,Cs de N`zoo
GIN008,GIN008003,GIN00800307,7.79904,8.529,CENTRE DE SANTE URBAIN
GIN008,GIN008003,GIN00800306,8.07538,8.47951,CENTRE DE SANTE LAINE
GIN008,GIN008003,GIN00800305,7.91334,8.49821,CENTRE DE SANTE KOKOTA
GIN008,GIN008003,GIN00800304,8.02562,8.23257,Cs Gueasso
GIN008,GIN008003,GIN00800303,7.89511,8.23847,CENTRE DE SANTE
GIN008,GIN008003,GIN00800302,8.19234,8.4139,Cs de Foumbadou
GIN008,GIN008003,GIN00800301,7.64743,8.50647,C S DE BOSSOU
GIN008,GIN008004,GIN00800415,8.80375,9.80612,Centre de santé Watanka(centre de santé)
GIN008,GIN008004,GIN00800414,8.70217,9.2231,centre de santé de vasseredou
GIN008,GIN008004,GIN00800413,8.37463,9.28684,CENTRE DE SANTE DE SEREDOU 2
GIN008,GIN008004,GIN00800412,8.541,9.3753,CENTRE DE SANTE DE SENGBEDOU
GIN008,GIN008004,GIN00800411,8.62272,9.85688,Centre de santé de Panziazou
GIN008,GIN008004,GIN00800410,8.43178,9.42962,Centre de santé de Oremai
GIN008,GIN008004,GIN00800409,8.0835,9.09255,Centre de santé
GIN008,GIN008004,GIN00800408,8.54739,9.47115,centre de santé Bowa 2
GIN008,GIN008004,GIN00800408,8.55418,9.45256,Centre de santé Patrice
GIN008,GIN008004,GIN00800408,8.54721,9.46899,Centre de santé (PMI)
GIN008,GIN008004,GIN00800407,7.8992,9.35835,Centre de santé de Koyamah I
GIN008,GIN008004,GIN00800405,8.03223,9.36546,CENTRE DE SANTE DE FASSANKONI
GIN008,GIN008004,GIN00800404,8.51933,9.56836,Centre de Santé
GIN008,GIN008004,GIN00800403,8.66227,9.69601,CENTRE DE SANTE DE BOFOSSOU
GIN008,GIN008004,GIN00800402,8.77239,9.53781,Centre de santé de Binikala
GIN008,GIN008004,GIN00800401,8.62059,9.5811,Centre de sante de Balizia
GIN008,GIN008005,GIN00800511,7.7104,8.6888,centre de santé de Yalenzou
GIN008,GIN008005,GIN00800510,8.07668,8.78224,Centre de santé de Womey
GIN008,GIN008005,GIN00800509,7.97177,8.68687,centre de santé de Soulouta
GIN008,GIN008005,GIN00800508,7.80961,8.86053,CENTRE DE SANTE DE SAMOE
GIN008,GIN008005,GIN00800507,8.03203,8.88869,Centre de santé de Palé
GIN008,GIN008005,GIN00800506,7.75546,8.82828,CENTRE DE SANTE DE GONIA
GIN008,GIN008005,GIN00800506,7.76841,8.81203,CENTRE DE SANTE DE HOROYA I
GIN008,GIN008005,GIN00800506,7.74654,8.82691,CENTRE DE SANTE DE MOHOMOU
GIN008,GIN008005,GIN00800506,7.76748,8.82386,CENTRE DE SANTE DE SOKOURA
GIN008,GIN008005,GIN00800506,7.7476,8.81977,CENTRE DE SANTE HADJA ANDRE TOURE
GIN008,GIN008005,GIN00800506,7.7553,8.80677,CENTRE DE SANTE DE DOROTA
GIN008,GIN008005,GIN00800505,8.03949,9.02384,CENTRE DE SANTE DE KOULE
GIN008,GIN008005,GIN00800504,8.18125,8.87135,Centre de santé de Koropara
GIN008,GIN008005,GIN00800503,7.88281,9.02651,Centre de santé de Kobela
GIN008,GIN008005,GIN00800502,8.02693,8.72217,CENTRE DE SANTE GOUECKE
GIN008,GIN008005,GIN00800501,7.63826,8.79997,CENTRE DE SANTE DE BOUNOUMA
GIN008,GIN008006,GIN00800607,7.56802,9.26136,Centre de santé de Yomou
GIN008,GIN008006,GIN00800606,7.6149,9.1154,Centre de santé de Pela
GIN008,GIN008006,GIN00800605,7.34957,8.94169,CENTRE DE SANTE DE DIECKE
GIN008,GIN008006,GIN00800604,7.78145,9.16825,Centre de sante de Bowe
GIN008,GIN008006,GIN00800603,7.34049,9.07695,Centre de santé Bignamou
GIN008,GIN008006,GIN00800602,7.43171,9.20097,Centre de sante de bheta
GIN008,GIN008006,GIN00800601,7.54268,9.3397,Poste de sante de Baniè
GIN007,GIN007001,GIN00700109,10.8041,12.31135,Centre de santé Mitty
GIN007,GIN007001,GIN00700108,10.88519,12.17677,Centre de Santé Ditin
GIN007,GIN007001,GIN00700107,10.62711,12.32179,CENTRE DE SANTEDE KOBA
GIN007,GIN007001,GIN00700106,10.95637,12.19778,CENTRE DE SANTE DE KEBALY CENTRE
GIN007,GIN007001,GIN00700105,11.14398,12.00175,CENTRE DE SANTE KANKALABE CENTRE
GIN007,GIN007001,GIN00700104,10.80049,12.2061,Centre de santé de Kaala
GIN007,GIN007001,GIN00700103,10.88519,12.17677,Centre de Santé Ditin
GIN007,GIN007001,GIN00700101,11.03046,12.05244,Centre de Santé
GIN007,GIN007001,GIN00700110,11.21432,12.06874,CENTRE DE SANTE DE MOMBEYA
GIN007,GIN007002,GIN00700214,10.53974,12.14676,Centre de santé Tolo centre
GIN007,GIN007002,GIN00700213,10.63401,11.82596,CENTRE DE SANTE TIMBO CENTRE
GIN007,GIN007002,GIN00700212,11.05031,11.6155,Centre de santé de Tégueréye
GIN007,GIN007002,GIN00700211,10.28802,11.97315,Centre de santé Soyah
GIN007,GIN007002,GIN00700210,10.68121,11.62897,Centre de santé de Saramousaya
GIN007,GIN007002,GIN00700209,10.73443,12.06743,CENTRE DE SANTE POREDAKA CENTRE
GIN007,GIN007002,GIN00700207,10.76379,11.79058,Centre de santé Niagara
GIN007,GIN007002,GIN00700206,10.42799,12.18194,Centre de sante de Hore Mamou
GIN007,GIN007002,GIN00700206,10.36803,12.07948,Centre de Sante de Loppe II
GIN007,GIN007002,GIN00700206,10.3871,12.08048,Mission Alpha
GIN007,GIN007002,GIN00700206,10.37494,12.08896,Centre de Sante Mamou
GIN007,GIN007002,GIN00700206,10.38672,12.07463,Centre de Sante
GIN007,GIN007002,GIN00700206,10.43267,12.08155,Centre de Sante Sere
GIN007,GIN007002,GIN00700204,10.54137,11.78421,Centre de Santé Kegnéko Centre
GIN007,GIN007002,GIN00700203,10.77531,11.95396,CENTRE DE SANTE GONGORE
GIN007,GIN007002,GIN00700202,10.51332,11.91601,CENTRE DE SANTE DOUNET
GIN007,GIN007002,GIN00700201,10.61154,12.18844,Centre de santé Boulliwel
GIN007,GIN007003,GIN00700310,11.09117,12.42587,CENTRE DE SANTE DE SINTALY
GIN007,GIN007003,GIN00700306,10.9004,12.43232,Centre de Santé Maci
GIN007,GIN007003,GIN00700304,10.8464,12.36954,CENTRE DE SANTE DE HAMDALLAYE
GIN007,GIN007003,GIN00700303,10.99665,12.69815,CENTRE DEC SANTE DE DONGOL
GIN006,GIN006001,GIN00600106,11.55315,12.15266,CENTRE DE SANTE PILEMINE CENTRE
GIN006,GIN006001,GIN00600105,11.44136,11.97154,CENTRE DE SANTE
GIN006,GIN006001,GIN00600103,11.58612,11.89024,Centre de santé urbain Koubia
GIN006,GIN006001,GIN00600102,11.82084,11.56721,CS LEY FELLO
GIN006,GIN006001,GIN00600101,11.70837,11.70066,CENTRE SE SANTE FAFAYA CENTRE
GIN006,GIN006002,GIN00600212,11.41882,12.11596,C.Santé Saunour
GIN006,GIN006002,GIN00600210,11.27002,12.17384,Centre de Santé de Noussy
GIN006,GIN006002,GIN00600209,11.34352,12.31393,Centre de Santé pellel
GIN006,GIN006002,GIN00600209,11.3361,12.27883,Centre de Santé de Daka
GIN006,GIN006002,GIN00600209,11.31885,12.28083,C.S.Ley sarè
GIN006,GIN006002,GIN00600203,11.33492,12.49656,Centre de santé
GIN006,GIN006002,GIN00600201,11.51593,12.30597,Centre de santé
GIN006,GIN006003,GIN00600311,11.63584,12.588,CENTRE DE SANTE THIANGHEL BORI
GIN006,GIN006003,GIN00600310,11.30977,12.83069,CS SAGALE
GIN006,GIN006003,GIN00600309,11.35563,12.63026,CS PARAWOL
